date,store_id,product_id,category,region,inventory_level,units_sold,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality
2022-11-11,2,8,1,0,234,101,76.31,0,2,0,73.46,1
2022-11-11,1,8,0,2,309,216,82.71,5,0,1,79.1,2
2022-11-11,3,8,1,1,322,214,82.65,0,2,0,80.48,3
2022-11-11,2,8,3,1,248,116,66.12,20,0,1,69.67,0
2022-11-11,1,8,4,2,263,60,10.1,0,1,0,13.97,2
2022-11-11,0,8,2,0,114,66,56.89,15,3,0,59.14,2
2022-11-11,4,8,0,0,383,290,26.04,0,3,1,25.79,0
2022-11-11,3,8,3,3,327,281,35.03,15,3,1,37.66,3
2022-11-11,2,8,0,0,380,212,84.0,10,1,0,80.23,0
2022-11-11,1,8,4,0,462,36,89.95,20,3,0,85.21,3
2022-11-11,0,8,2,1,268,28,44.44,15,0,0,42.51,0
2022-11-11,1,8,2,3,295,90,81.16,20,1,0,76.89,0
2022-11-11,4,8,4,0,103,37,24.9,0,3,0,29.89,3
2022-11-11,2,8,0,1,266,92,12.63,20,2,1,7.92,3
2022-11-11,1,8,1,2,337,21,31.3,20,1,0,36.02,0
2022-11-11,0,8,3,3,327,155,12.12,0,2,1,15.89,2
2022-11-11,4,8,2,3,465,213,29.3,5,2,1,27.17,0
2022-11-11,3,8,1,0,198,46,96.69,0,3,1,96.54,1
2022-11-11,2,8,2,1,139,79,41.25,20,2,1,45.43,3
2022-11-11,1,8,0,3,224,167,41.31,10,2,1,40.04,0
2022-11-11,0,8,3,0,195,92,19.28,10,1,1,18.74,1
2022-11-11,4,8,3,3,387,231,10.72,20,3,1,8.81,2
2022-11-11,3,8,3,3,336,117,67.66,15,3,0,68.86,0
2022-11-11,3,8,4,1,216,212,74.44,20,3,1,77.28,2
2022-11-11,0,8,4,1,106,73,64.7,15,0,0,62.74,3
2022-11-11,0,8,2,2,287,77,68.99,0,2,0,66.05,2
2022-11-11,3,8,4,3,114,43,85.29,15,3,0,84.79,2
2022-11-11,1,8,1,3,60,53,85.57,15,0,0,87.89,3
2022-11-11,0,8,0,3,245,76,55.52,15,1,0,53.61,2
2022-11-11,4,8,0,2,165,157,30.34,0,1,1,25.63,2
2022-11-11,3,8,4,0,382,33,67.39,20,2,0,69.61,2
2022-11-11,2,8,2,2,421,72,58.05,15,1,0,53.84,3
2022-11-11,1,8,4,2,223,114,41.04,0,2,0,45.94,3
2022-11-11,0,8,2,0,66,37,23.13,10,2,1,23.89,1
2022-11-11,4,8,2,2,340,322,58.49,5,2,1,61.6,2
2022-11-11,3,8,0,1,256,140,43.68,10,1,1,39.64,3
2022-11-11,1,8,3,1,61,17,32.36,5,1,0,32.01,2
2022-11-11,0,8,4,0,264,61,43.38,15,3,1,40.28,1
2022-11-11,4,8,2,2,423,412,86.03,5,1,0,84.74,0
2022-11-11,3,8,4,2,340,127,76.66,20,0,0,74.31,2
2022-11-11,2,8,4,2,180,31,86.23,15,1,0,81.56,2
2022-11-11,1,8,1,1,243,140,41.37,10,1,0,45.67,2
2022-11-11,0,8,0,1,418,180,30.9,20,2,1,26.33,2
2022-11-11,4,8,0,1,397,282,64.12,20,3,0,65.06,2
2022-11-11,3,8,0,0,100,100,13.44,15,3,1,13.81,3
2022-11-11,2,8,3,1,412,150,24.1,15,3,0,24.21,0
2022-11-11,1,8,3,2,460,299,73.99,0,1,0,76.19,2
2022-11-11,4,8,2,3,316,17,92.17,20,3,1,96.51,0
2022-11-11,2,8,3,2,190,13,83.62,10,3,0,88.54,1
2022-11-11,3,8,2,1,93,14,34.98,10,2,1,38.56,3
2022-11-11,2,8,4,1,424,231,30.71,5,2,0,34.96,2
2022-11-11,0,8,2,2,60,25,11.8,15,1,0,9.87,3
2022-11-11,4,8,0,3,479,468,85.22,15,1,1,89.56,3
2022-11-11,1,8,1,2,111,49,87.4,10,1,1,88.16,1
2022-11-11,0,8,3,3,50,35,54.46,20,3,1,56.53,0
2022-11-11,4,8,0,2,197,85,29.69,10,2,0,25.42,3
2022-11-11,3,8,4,3,125,80,51.17,20,3,1,47.05,1
2022-11-11,2,8,1,0,172,15,63.05,0,1,1,67.91,0
2022-11-11,1,8,1,2,451,313,98.46,0,3,0,95.05,2
2022-11-11,0,8,1,1,282,224,74.23,20,2,0,72.46,2
2022-11-11,4,8,4,1,113,62,10.83,10,2,0,15.82,2
2022-11-11,3,8,2,3,290,23,72.57,5,1,1,70.6,3
2022-11-11,2,8,0,0,430,47,16.1,15,0,1,16.28,0
2022-11-11,2,8,3,1,130,126,68.72,0,3,1,64.06,0
2022-11-11,1,8,1,3,420,14,81.37,0,1,0,81.8,1
2022-11-11,0,8,3,3,331,76,95.55,20,1,1,92.01,3
2022-11-11,4,8,3,3,147,127,67.3,0,1,1,68.67,3
2022-11-11,3,8,4,2,412,307,87.24,10,2,0,87.97,1
2022-11-11,2,8,3,0,185,176,36.8,0,0,1,41.47,1
2022-11-11,1,8,4,0,126,122,23.84,5,0,0,22.45,1
2022-11-11,0,8,0,2,189,58,97.14,20,3,0,97.78,2
2022-11-11,4,8,0,0,158,85,17.12,20,0,1,15.96,1
2022-11-11,3,8,1,3,146,103,71.98,15,2,1,68.51,2
2022-11-11,2,8,3,0,127,54,88.81,5,2,1,84.6,3
2022-11-11,1,8,3,2,466,354,46.54,10,1,0,43.16,3
2022-11-12,1,8,0,1,160,89,49.61,20,1,1,49.61,3
2022-11-12,2,8,1,1,64,24,77.83,20,0,0,82.56,0
2022-11-12,3,8,2,2,260,93,85.23,20,2,1,87.65,2
2022-11-12,4,8,3,0,437,318,38.15,10,0,1,40.78,2
2022-11-12,4,8,3,3,131,94,59.98,20,2,0,60.73,1
2022-11-12,1,8,4,1,384,215,46.41,5,2,0,42.87,1
2022-11-12,2,8,3,3,421,333,72.49,0,3,1,75.9,1
2022-11-12,3,8,2,2,177,177,46.49,0,0,1,50.3,0
2022-11-12,0,8,1,2,314,189,35.35,10,1,1,35.29,1
2022-11-12,0,8,2,0,314,70,43.57,20,0,1,42.42,3
2022-11-12,4,8,3,1,276,206,94.96,15,1,1,91.69,0
2022-11-12,3,8,2,1,227,172,45.66,20,1,1,45.72,1
2022-11-12,2,8,1,3,323,127,59.65,5,1,1,60.4,2
2022-11-12,1,8,0,3,496,256,77.14,10,0,1,74.78,3
2022-11-12,0,8,4,1,71,62,76.95,15,3,0,79.65,0
2022-11-12,4,8,1,3,496,320,32.56,0,3,0,33.89,2
2022-11-12,2,8,4,1,437,64,77.54,5,3,1,81.15,0
2022-11-12,1,8,1,3,496,218,69.16,0,0,1,70.72,0
2022-11-12,0,8,3,1,122,52,23.17,15,2,0,26.36,2
2022-11-12,4,8,4,1,393,347,43.04,20,3,0,45.71,3
2022-11-12,3,8,0,0,333,286,63.25,10,2,0,64.48,3
2022-11-12,2,8,4,3,135,130,45.76,20,2,1,43.5,0
2022-11-12,3,8,3,1,301,35,64.72,20,0,0,62.83,0
2022-11-12,0,8,4,0,419,44,39.4,15,3,1,43.04,1
2022-11-12,4,8,2,3,487,202,11.42,15,2,1,12.46,0
2022-11-12,2,8,2,3,246,29,35.35,10,2,0,39.84,0
2022-11-12,1,8,4,3,410,51,16.19,15,0,1,17.27,3
2022-11-12,3,8,2,2,302,269,48.31,20,2,1,50.49,2
2022-11-12,2,8,0,1,351,243,46.01,15,3,1,43.69,1
2022-11-12,1,8,1,0,337,72,78.46,0,2,0,74.23,0
2022-11-12,0,8,1,0,324,34,44.89,10,3,0,42.22,1
2022-11-12,4,8,0,1,452,77,58.17,0,1,0,53.83,2
2022-11-12,3,8,2,3,494,123,62.45,20,1,0,60.77,3
2022-11-12,2,8,0,0,220,12,96.22,0,1,1,94.18,1
2022-11-12,1,8,2,1,124,110,59.38,0,3,0,59.41,0
2022-11-12,0,8,0,3,105,9,34.46,20,1,0,39.21,3
2022-11-12,1,8,4,3,178,132,84.44,10,1,1,86.62,1
2022-11-12,4,8,2,3,71,66,22.43,5,1,1,20.58,2
2022-11-12,2,8,1,2,263,74,82.53,0,3,1,80.58,3
2022-11-12,1,8,0,0,365,65,21.78,20,1,1,23.99,2
2022-11-12,0,8,3,2,456,375,81.73,0,1,0,84.22,3
2022-11-12,4,8,2,1,304,13,57.02,20,3,0,53.05,0
2022-11-12,3,8,2,0,336,224,35.63,10,3,1,33.71,3
2022-11-12,2,8,2,3,315,8,33.72,10,3,1,35.44,2
2022-11-12,1,8,0,3,102,100,60.24,10,3,0,57.76,2
2022-11-12,0,8,4,3,467,438,84.83,5,1,1,83.09,3
2022-11-12,4,8,1,1,140,77,24.03,0,0,1,25.53,1
2022-11-12,3,8,2,3,169,110,69.69,10,2,0,69.3,3
2022-11-12,3,8,0,3,158,111,70.9,20,1,0,68.73,0
2022-11-12,0,8,2,1,210,64,66.73,5,2,0,65.34,3
2022-11-12,4,8,0,0,428,385,77.14,15,1,0,81.56,3
2022-11-12,3,8,1,3,254,204,85.97,10,1,1,87.27,3
2022-11-12,1,8,2,3,413,318,40.95,0,2,0,37.39,0
2022-11-12,0,8,2,2,356,228,53.85,0,3,0,52.07,2
2022-11-12,4,8,4,3,459,152,84.32,5,2,0,83.87,2
2022-11-12,3,8,1,3,398,214,96.89,0,1,0,96.23,3
2022-11-12,2,8,4,3,304,125,95.64,15,2,0,100.55,1
2022-11-12,1,8,2,3,248,130,19.54,15,0,0,20.99,0
2022-11-12,0,8,3,2,449,204,88.34,15,1,1,91.87,3
2022-11-12,4,8,0,0,174,74,37.02,10,1,1,38.92,1
2022-11-12,3,8,0,3,136,117,10.88,5,0,1,11.37,2
2022-11-12,2,8,4,2,166,78,72.6,20,0,1,69.87,3
2022-11-12,1,8,3,1,206,136,88.73,0,0,1,87.78,0
2022-11-12,0,8,0,3,342,312,46.23,0,0,0,49.73,2
2022-11-12,4,8,0,0,159,6,71.07,20,1,1,70.12,3
2022-11-12,3,8,1,2,301,192,71.38,10,1,1,69.73,1
2022-11-12,2,8,3,1,451,73,29.41,5,1,0,24.54,2
2022-11-12,1,8,2,2,372,199,89.08,15,1,1,86.89,1
2022-11-12,0,8,0,0,400,33,98.47,15,0,0,97.75,1
2022-11-12,4,8,4,3,234,95,75.8,10,3,0,72.48,2
2022-11-12,3,8,3,2,441,387,39.92,0,3,1,36.23,2
2022-11-12,2,8,2,3,372,28,68.74,0,0,1,71.78,2
2022-11-12,1,8,4,1,446,140,53.32,5,1,0,49.2,1
2022-11-12,2,8,3,2,121,89,41.83,5,3,1,40.39,1
2022-11-12,3,8,4,1,104,70,53.87,0,0,1,48.98,1
2022-11-12,0,8,3,3,86,1,16.77,0,0,0,12.33,1
2022-11-12,0,8,2,0,183,167,47.35,15,0,0,44.62,3
2022-11-12,4,8,0,1,125,44,50.23,0,2,1,48.1,3
2022-11-12,2,8,4,1,125,30,20.47,20,2,0,21.18,0
2022-11-12,1,8,4,3,262,7,11.04,0,0,1,7.71,1
2022-11-12,0,8,0,0,277,106,91.98,15,2,1,93.98,1
2022-11-12,4,8,4,2,193,54,43.33,5,0,0,39.23,3
2022-11-12,3,8,4,0,481,83,50.54,20,1,1,55.07,2
2022-11-12,2,8,0,0,187,75,12.13,5,3,0,14.8,1
2022-11-12,0,8,4,3,398,194,75.48,15,0,0,79.76,0
2022-11-12,4,8,1,1,397,314,84.63,5,2,0,87.39,1
2022-11-12,3,8,3,2,372,130,65.12,10,1,0,67.43,0
2022-11-12,2,8,1,3,178,93,90.06,0,0,1,91.01,2
2022-11-12,1,8,2,0,331,201,22.82,15,3,0,19.79,1
2022-11-12,0,8,1,1,369,205,57.83,15,3,1,57.96,1
2022-11-12,4,8,3,3,288,151,11.21,10,0,1,16.1,2
2022-11-12,3,8,4,0,110,79,35.72,10,1,0,35.17,2
2022-11-12,1,8,3,0,337,288,78.91,20,3,1,83.23,2
2022-11-12,2,8,1,0,494,292,60.8,20,2,1,55.93,1
2022-11-12,1,8,3,0,477,333,98.5,15,2,1,95.03,3
2022-11-12,0,8,1,2,224,215,55.61,5,1,0,50.8,3
2022-11-12,4,8,0,1,93,39,99.39,10,0,0,103.76,3
2022-11-12,3,8,3,3,447,57,73.58,5,1,1,69.54,0
2022-11-12,2,8,1,0,417,79,14.62,15,1,0,13.09,1
2022-11-12,1,8,2,0,413,251,60.22,5,0,1,63.03,2
2022-11-13,1,8,1,0,447,406,20.66,15,0,1,22.28,3
2022-11-13,2,8,0,3,84,69,32.33,15,1,0,32.05,1
2022-11-13,3,8,3,0,307,130,81.11,15,2,0,83.88,1
2022-11-13,3,8,0,0,125,32,88.18,15,0,1,84.89,0
2022-11-13,0,8,3,2,263,102,11.25,0,0,0,7.0,1
2022-11-13,1,8,2,0,130,44,54.57,15,2,0,51.29,1
2022-11-13,2,8,1,3,274,78,62.11,15,2,1,61.92,3
2022-11-13,0,8,2,3,203,18,80.94,0,0,0,78.62,3
2022-11-13,4,8,2,1,118,46,60.13,20,0,1,55.63,0
2022-11-13,4,8,0,0,283,131,58.89,15,2,0,61.51,3
2022-11-13,3,8,0,2,400,269,13.6,10,3,1,13.95,0
2022-11-13,2,8,2,2,123,114,96.49,10,1,1,93.74,2
2022-11-13,1,8,0,2,196,194,30.64,20,2,0,26.09,1
2022-11-13,0,8,2,3,426,146,31.85,0,0,0,35.77,2
2022-11-13,4,8,1,0,124,114,63.32,0,0,1,66.56,1
2022-11-13,3,8,0,1,187,53,91.74,15,2,0,94.67,2
2022-11-13,2,8,2,2,455,148,69.17,5,1,1,67.67,2
2022-11-13,1,8,4,1,272,179,73.56,20,0,1,71.77,2
2022-11-13,0,8,1,3,473,368,68.41,10,1,1,64.49,0
2022-11-13,4,8,1,0,262,240,54.93,20,1,1,53.75,1
2022-11-13,4,8,3,3,229,105,46.74,5,0,1,43.3,0
2022-11-13,3,8,3,3,328,308,54.47,10,3,1,58.42,0
2022-11-13,0,8,0,1,324,207,43.04,10,2,1,39.03,0
2022-11-13,2,8,3,1,351,49,54.13,5,1,1,49.58,0
2022-11-13,2,8,1,1,239,55,95.86,10,0,0,99.45,3
2022-11-13,2,8,2,2,460,220,37.19,10,0,0,32.69,1
2022-11-13,4,8,2,3,304,257,13.05,0,3,0,12.48,1
2022-11-13,3,8,2,1,57,56,48.09,10,0,0,49.57,1
2022-11-13,2,8,1,3,279,172,22.86,15,0,0,19.28,3
2022-11-13,1,8,1,0,499,323,19.11,0,0,1,18.36,3
2022-11-13,0,8,1,1,115,76,87.21,5,1,1,89.26,3
2022-11-13,4,8,1,0,413,380,90.47,10,0,0,92.7,2
2022-11-13,3,8,1,3,488,30,37.26,5,3,1,35.49,0
2022-11-13,2,8,2,2,150,114,10.45,20,3,1,11.06,0
2022-11-13,1,8,0,1,384,144,67.22,20,0,1,71.95,2
2022-11-13,1,8,1,0,266,128,27.96,5,2,1,28.06,0
2022-11-13,0,8,2,1,366,139,20.22,10,3,0,22.22,2
2022-11-13,3,8,1,3,249,41,83.92,15,2,0,79.1,0
2022-11-13,1,8,2,3,119,119,78.17,20,2,0,82.74,3
2022-11-13,0,8,4,3,344,79,18.4,15,0,0,22.49,0
2022-11-13,4,8,2,1,451,137,65.84,20,3,0,67.65,3
2022-11-13,3,8,2,1,386,146,67.3,20,3,1,67.14,3
2022-11-13,2,8,2,1,433,124,72.57,15,2,0,69.53,2
2022-11-13,1,8,4,1,330,177,47.24,5,2,0,44.83,1
2022-11-13,0,8,0,3,142,110,15.9,15,2,0,13.46,2
2022-11-13,4,8,0,1,334,179,92.26,15,2,1,87.61,3
2022-11-13,3,8,3,1,278,80,72.64,15,3,1,77.02,0
2022-11-13,4,8,2,1,309,176,12.62,5,0,0,15.82,3
2022-11-13,1,8,4,2,324,279,10.47,15,3,1,7.46,0
2022-11-13,0,8,1,3,431,429,74.28,10,1,0,72.3,0
2022-11-13,0,8,2,1,334,292,50.28,0,0,0,54.94,3
2022-11-13,2,8,4,3,222,182,90.55,10,1,1,92.88,3
2022-11-13,1,8,3,3,80,58,71.24,0,0,0,74.65,3
2022-11-13,0,8,0,1,219,143,83.66,15,3,0,88.06,3
2022-11-13,4,8,2,3,108,90,63.67,20,0,0,60.63,1
2022-11-13,3,8,2,3,101,38,42.13,20,3,0,38.02,3
2022-11-13,2,8,3,0,162,74,27.96,10,0,0,26.75,0
2022-11-13,1,8,4,1,317,218,47.56,10,2,0,43.86,1
2022-11-13,0,8,1,0,433,301,22.14,5,1,1,20.4,0
2022-11-13,4,8,4,0,286,187,58.66,0,2,0,56.63,2
2022-11-13,2,8,2,1,165,17,52.45,5,1,0,55.72,3
2022-11-13,3,8,2,1,315,247,69.95,20,3,1,71.58,1
2022-11-13,1,8,2,1,288,270,75.69,20,2,1,74.34,3
2022-11-13,4,8,2,0,352,240,86.41,0,3,1,89.57,3
2022-11-13,3,8,3,1,422,101,50.08,10,1,0,54.73,1
2022-11-13,2,8,2,1,180,52,55.71,5,0,1,58.48,1
2022-11-13,1,8,0,2,340,92,33.83,15,3,0,36.87,1
2022-11-13,0,8,3,1,464,386,95.32,15,0,1,94.64,0
2022-11-13,4,8,4,3,183,9,14.24,20,3,1,11.69,3
2022-11-13,3,8,0,0,224,10,98.62,0,3,1,103.07,0
2022-11-13,2,8,2,0,291,158,71.77,15,2,1,68.09,3
2022-11-13,1,8,1,0,373,327,87.22,15,3,1,83.97,0
2022-11-13,4,8,1,1,319,287,68.16,0,0,0,68.89,2
2022-11-13,0,8,4,0,474,222,43.09,20,3,0,47.94,0
2022-11-13,4,8,4,1,460,120,50.9,5,3,0,48.39,3
2022-11-13,3,8,1,3,255,162,65.63,0,2,0,65.67,3
2022-11-13,1,8,0,0,196,166,15.5,0,0,0,15.7,1
2022-11-13,3,8,0,0,87,60,50.05,20,2,0,53.44,0
2022-11-13,0,8,1,3,127,19,31.64,20,2,1,32.11,0
2022-11-13,2,8,0,1,347,110,87.31,20,3,0,87.52,0
2022-11-13,1,8,4,0,388,186,38.5,5,0,0,33.89,1
2022-11-13,0,8,4,1,170,120,86.87,0,2,0,88.12,2
2022-11-13,4,8,4,3,124,120,91.66,15,1,0,86.68,1
2022-11-13,3,8,4,1,195,113,45.7,15,0,0,48.8,1
2022-11-13,1,8,2,2,423,82,50.61,20,3,1,52.51,2
2022-11-13,0,8,1,2,113,27,34.65,10,2,0,35.16,2
2022-11-13,4,8,3,0,340,197,43.78,5,0,1,48.76,3
2022-11-13,3,8,1,3,248,85,12.76,20,2,0,15.19,1
2022-11-13,2,8,2,1,488,375,66.98,10,0,0,67.31,1
2022-11-13,1,8,1,3,196,121,54.26,10,2,1,55.61,0
2022-11-13,2,8,4,0,370,353,74.48,5,0,0,72.45,1
2022-11-13,2,8,2,0,296,279,60.79,15,2,1,64.04,2
2022-11-13,4,8,2,0,127,91,45.78,20,1,1,50.48,3
2022-11-13,0,8,2,2,394,76,97.12,10,1,0,95.14,1
2022-11-13,1,8,4,2,183,23,91.92,10,2,1,91.12,0
2022-11-13,3,8,4,0,114,5,85.24,0,1,1,86.48,2
2022-11-13,3,8,1,3,182,171,14.07,15,2,1,18.71,1
2022-11-13,4,8,4,2,155,127,97.11,20,1,1,101.58,0
2022-11-13,0,8,2,1,157,14,53.59,20,3,0,55.83,3
2022-11-13,2,8,3,3,247,244,99.19,20,3,0,102.22,1
2022-11-14,4,8,3,1,260,173,46.59,5,2,1,47.83,0
2022-11-14,3,8,3,3,490,436,64.03,0,1,1,66.24,2
2022-11-14,2,8,0,0,453,244,33.02,20,0,0,29.45,0
2022-11-14,1,8,4,2,302,143,28.28,0,3,0,32.14,1
2022-11-14,0,8,1,2,322,109,57.52,20,1,1,52.59,0
2022-11-14,4,8,0,1,464,262,33.66,20,1,1,36.21,1
2022-11-14,3,8,0,2,409,129,84.99,20,2,1,88.31,2
2022-11-14,2,8,0,3,372,106,85.17,20,1,1,80.52,2
2022-11-14,1,8,0,3,245,131,57.33,20,2,0,52.47,0
2022-11-14,0,8,1,2,285,202,21.06,0,0,1,19.52,1
2022-11-14,3,8,0,2,291,157,17.91,0,1,0,14.82,3
2022-11-14,2,8,1,0,463,124,28.16,5,0,1,23.6,1
2022-11-14,1,8,0,2,466,209,54.8,5,1,1,55.32,2
2022-11-14,0,8,3,2,255,120,15.75,0,2,1,12.26,1
2022-11-14,4,8,0,0,283,169,50.22,0,1,1,54.44,1
2022-11-14,3,8,0,3,70,60,31.87,20,2,1,30.26,2
2022-11-14,2,8,4,0,376,145,60.55,5,2,1,57.18,1
2022-11-14,1,8,4,3,292,231,24.7,10,0,1,21.41,1
2022-11-14,0,8,4,2,374,57,46.63,5,1,0,44.7,0
2022-11-14,4,8,4,1,139,75,25.53,0,1,1,29.81,0
2022-11-14,3,8,2,1,285,80,64.2,20,1,0,63.94,2
2022-11-14,4,8,3,0,216,86,21.03,20,1,1,22.11,1
2022-11-14,2,8,3,3,67,34,53.37,20,0,1,56.45,1
2022-11-14,0,8,4,0,273,253,94.55,15,0,0,90.76,3
2022-11-14,4,8,0,3,117,76,62.99,0,1,1,65.04,1
2022-11-14,2,8,3,1,252,60,66.02,15,0,0,68.72,3
2022-11-14,1,8,4,2,56,10,75.54,10,0,1,71.88,3
2022-11-14,3,8,3,3,214,10,49.05,5,0,1,48.94,2
2022-11-14,2,8,2,1,65,60,84.89,5,3,1,82.0,2
2022-11-14,1,8,4,1,263,176,33.4,15,0,1,32.26,2
2022-11-14,0,8,1,2,207,19,97.27,10,1,1,93.35,1
2022-11-14,4,8,0,2,410,277,77.4,15,1,0,80.04,0
2022-11-14,3,8,2,2,54,18,99.89,10,2,0,102.39,3
2022-11-14,2,8,0,3,313,60,41.79,5,1,1,43.41,3
2022-11-14,1,8,2,0,70,28,73.58,0,0,1,69.55,2
2022-11-14,0,8,0,3,217,154,18.59,5,3,1,15.15,3
2022-11-14,1,8,0,3,479,476,81.63,5,1,0,78.28,2
2022-11-14,4,8,3,1,436,147,16.77,10,1,0,15.19,1
2022-11-14,2,8,2,1,88,35,28.12,10,2,1,28.05,2
2022-11-14,1,8,2,1,395,89,45.61,15,2,0,43.47,3
2022-11-14,0,8,1,3,262,92,44.27,0,3,1,39.55,2
2022-11-14,4,8,4,2,92,5,29.64,10,2,1,31.78,0
2022-11-14,3,8,3,3,410,170,46.62,20,3,1,43.81,2
2022-11-14,2,8,0,0,461,343,12.21,10,1,1,14.34,1
2022-11-14,1,8,1,1,348,61,45.98,0,2,0,47.83,1
2022-11-14,0,8,1,2,252,102,92.6,20,2,0,93.54,0
2022-11-14,4,8,2,3,223,91,38.99,0,0,0,36.4,2
2022-11-14,3,8,4,1,406,229,88.49,10,0,1,84.18,0
2022-11-14,3,8,2,1,214,17,38.74,20,2,0,36.19,0
2022-11-14,0,8,4,2,193,55,30.73,20,1,0,33.03,3
2022-11-14,0,8,3,1,117,22,68.24,5,0,0,64.43,0
2022-11-14,3,8,4,3,87,26,57.0,10,2,0,59.31,1
2022-11-14,1,8,4,1,393,363,60.62,15,0,0,57.96,3
2022-11-14,0,8,0,2,438,415,40.74,15,1,1,36.19,0
2022-11-14,4,8,4,0,251,171,39.81,20,2,0,42.93,3
2022-11-14,3,8,1,1,483,370,20.76,5,1,0,20.98,0
2022-11-14,2,8,4,2,372,342,77.77,15,2,1,80.57,3
2022-11-14,1,8,2,0,475,238,96.67,5,1,0,101.17,3
2022-11-14,0,8,1,0,80,62,62.02,15,3,1,61.56,1
2022-11-14,4,8,1,0,363,300,27.42,5,2,1,24.72,2
2022-11-14,3,8,1,0,117,108,13.68,15,1,1,14.04,2
2022-11-14,2,8,4,2,57,39,79.37,15,3,1,80.34,0
2022-11-14,1,8,0,1,468,135,67.8,10,3,0,66.85,2
2022-11-14,0,8,4,1,296,135,98.58,0,0,0,93.71,0
2022-11-14,4,8,2,0,113,9,66.41,5,2,0,63.74,0
2022-11-14,3,8,4,3,402,347,76.99,5,0,1,77.79,0
2022-11-14,2,8,4,2,435,352,13.18,20,0,0,9.47,3
2022-11-14,1,8,4,1,437,395,92.02,0,2,1,89.64,2
2022-11-14,0,8,1,2,380,93,54.46,20,2,0,58.36,1
2022-11-14,4,8,4,3,391,367,32.23,10,2,1,35.03,1
2022-11-14,3,8,0,1,447,266,49.94,10,1,0,50.46,2
2022-11-14,2,8,0,3,343,327,19.87,5,0,1,16.8,2
2022-11-14,1,8,2,1,334,107,56.89,0,3,0,60.99,3
2022-11-14,2,8,4,2,178,174,95.73,15,2,1,96.55,1
2022-11-14,3,8,0,3,282,44,54.1,0,2,0,57.92,3
2022-11-14,4,8,3,1,496,491,39.52,20,3,0,40.61,2
2022-11-14,0,8,4,3,488,120,47.36,5,0,1,43.54,3
2022-11-14,4,8,3,3,203,17,93.49,0,2,0,95.28,3
2022-11-14,2,8,2,0,65,25,38.68,10,2,1,35.98,1
2022-11-14,1,8,4,1,103,56,93.48,15,0,0,89.27,3
2022-11-14,0,8,4,1,328,84,22.7,20,0,1,26.22,1
2022-11-14,4,8,3,1,310,50,46.55,0,3,0,50.19,2
2022-11-14,3,8,4,3,416,138,48.15,20,0,1,49.99,3
2022-11-14,2,8,4,0,190,30,88.69,20,0,1,84.28,0
2022-11-14,0,8,2,1,127,5,27.82,10,3,0,29.2,0
2022-11-14,4,8,4,3,301,241,43.96,5,3,0,47.27,0
2022-11-14,3,8,0,0,168,84,53.37,10,0,0,52.41,0
2022-11-14,2,8,1,3,220,135,68.27,10,2,1,71.41,2
2022-11-14,1,8,0,0,257,221,79.09,20,1,1,83.93,3
2022-11-14,0,8,4,1,55,53,86.03,20,1,0,86.07,0
2022-11-14,4,8,0,3,339,111,39.35,0,2,1,40.85,1
2022-11-14,3,8,3,0,229,55,92.73,0,2,0,95.38,2
2022-11-14,1,8,3,0,295,280,42.77,10,2,0,46.87,1
2022-11-14,2,8,0,1,83,3,80.41,10,3,1,78.98,1
2022-11-14,1,8,0,2,144,75,28.56,5,1,0,32.67,1
2022-11-14,0,8,3,3,438,99,76.53,20,1,1,80.63,0
2022-11-14,4,8,2,0,337,251,51.0,10,0,0,50.52,2
2022-11-14,3,8,1,1,208,144,10.77,10,0,1,15.76,1
2022-11-14,2,8,3,2,273,66,90.1,0,2,1,94.04,1
2022-11-14,1,8,0,1,171,135,94.29,5,1,1,98.74,1
2022-11-15,0,8,0,3,193,121,27.09,5,1,1,23.47,1
2022-11-15,1,8,1,1,358,217,25.12,0,2,0,29.48,2
2022-11-15,2,8,1,2,261,62,44.93,15,0,0,48.98,1
2022-11-15,2,8,1,1,144,30,43.95,0,1,1,48.66,3
2022-11-15,4,8,0,2,483,1,79.66,15,1,0,81.77,0
2022-11-15,0,8,2,2,467,290,39.07,5,3,0,35.15,3
2022-11-15,1,8,3,2,242,144,85.76,10,1,0,82.71,0
2022-11-15,4,8,0,1,81,2,82.28,20,2,1,83.04,2
2022-11-15,3,8,4,1,141,77,50.97,0,2,1,48.14,0
2022-11-15,3,8,2,3,351,123,96.28,0,2,1,96.04,3
2022-11-15,2,8,1,0,424,210,87.99,20,1,1,87.32,0
2022-11-15,1,8,3,2,287,47,25.6,5,2,1,24.99,0
2022-11-15,0,8,2,3,215,125,89.2,15,2,0,93.29,1
2022-11-15,4,8,1,1,219,11,56.26,15,2,1,51.85,0
2022-11-15,3,8,4,2,335,131,77.81,10,2,0,75.19,0
2022-11-15,2,8,3,2,230,32,28.28,20,0,1,23.95,3
2022-11-15,1,8,1,2,354,25,71.54,5,1,0,71.27,3
2022-11-15,0,8,1,1,263,30,56.23,0,2,1,58.1,0
2022-11-15,4,8,4,1,108,5,82.77,0,3,0,81.92,3
2022-11-15,3,8,0,3,201,97,50.24,0,3,1,51.07,2
2022-11-15,3,8,4,1,431,76,99.77,5,2,0,104.02,3
2022-11-15,2,8,0,2,114,44,81.36,0,2,1,80.38,3
2022-11-15,4,8,0,0,194,78,35.87,5,2,0,37.31,2
